Identificador do processo de viagem ,Sequência Trecho,Origem - Data,Origem - País,Origem - UF,Origem - Cidade,Destino - Data,Destino - País,Destino - UF,Destino - Cidade,Meio de transporte,Número Diárias,Missao?
13527352,1,20170208,Brasil,Bahia,Salvador,20170211,Brasil,Bahia,Barreiras,Aéreo,3.00,"Sim
"
13527357,1,20170210,Brasil,Maranhão,São Luís,20170210,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13527357,2,20170210,Brasil,Distrito Federal,Brasília,20170210,Brasil,Maranhão,São Luís,Aéreo,0.00,"Não
"
13527358,1,20170202,Brasil,Distrito Federal,Brasília,20170202,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Sim
"
13527358,2,20170202,Brasil,Rio de Janeiro,Rio de Janeiro,20170202,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527359,4,20170216,Brasil,Minas Gerais,Divinópolis,20170216,Brasil,São Paulo,Campinas,Aéreo,0.00,"Não
"
13527359,3,20170213,Brasil,São Paulo,Campinas,20170216,Brasil,Minas Gerais,Divinópolis,Aéreo,3.00,"Sim
"
13527359,5,20170216,Brasil,São Paulo,Campinas,20170216,Brasil,São Paulo,São José dos Campos,Veículo Oficial,0.00,"Não
"
13527359,2,20170213,Brasil,São Paulo,São Paulo,20170213,Brasil,São Paulo,Campinas,Rodoviário,0.00,"Não
"
13527359,1,20170213,Brasil,São Paulo,São José dos Campos,20170213,Brasil,São Paulo,São Paulo,Rodoviário,0.00,"Não
"
13527360,2,20170312,Brasil,São Paulo,Marília,20170315,Brasil,São Paulo,Tupã,Rodoviário,3.00,"Sim
"
13527360,4,20170315,Brasil,São Paulo,Marília,20170315,Brasil,Minas Gerais,Uberlândia,Aéreo,0.00,"Não
"
13527360,1,20170312,Brasil,Minas Gerais,Uberlândia,20170312,Brasil,São Paulo,Marília,Aéreo,0.00,"Não
"
13527360,3,20170315,Brasil,São Paulo,Tupã,20170315,Brasil,São Paulo,Marília,Rodoviário,0.00,"Não
"
13527363,2,20170211,Brasil,São Paulo,São José dos Campos,20170211,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13527363,1,20170205,Brasil,Rio de Janeiro,Rio de Janeiro,20170211,Brasil,São Paulo,São José dos Campos,Aéreo,0.00,"Sim
"
13527367,3,20170209,Brasil,Goiás,Goiânia,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13527367,5,20170211,Brasil,São Paulo,Guarulhos,20170211,Brasil,São Paulo,São José dos Campos,Rodoviário,0.00,"Não
"
13527367,4,20170211,Brasil,Distrito Federal,Brasília,20170211,Brasil,São Paulo,Guarulhos,Aéreo,0.00,"Não
"
13527367,1,20170206,Brasil,São Paulo,São José dos Campos,20170206,Brasil,São Paulo,Guarulhos,Rodoviário,0.00,"Não
"
13527367,2,20170206,Brasil,São Paulo,Guarulhos,20170209,Brasil,Goiás,Goiânia,Aéreo,0.00,"Sim
"
13527368,2,20170208,Brasil,Distrito Federal,Brasília,20170208,Brasil,Tocantins,Palmas,Aéreo,0.00,"Não
"
13527368,1,20170206,Brasil,Tocantins,Palmas,20170208,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13527371,1,20170214,Brasil,São Paulo,São Paulo,20170217,Brasil,Distrito Federal,Brasília,Aéreo,3.00,"Sim
"
13527371,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13527372,1,20170215,Brasil,Minas Gerais,Uberlândia,20170217,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13527372,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,Minas Gerais,Uberlândia,Aéreo,0.00,"Não
"
13527373,1,20170215,Brasil,Piauí,Teresina,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13527373,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,Piauí,Teresina,Aéreo,0.00,"Não
"
13527374,1,20170215,Brasil,Santa Catarina,Abelardo Luz,20170215,Brasil,Santa Catarina,Chapecó,Rodoviário,0.00,"Não
"
13527374,2,20170215,Brasil,Santa Catarina,Chapecó,20170217,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13527374,4,20170218,Brasil,Santa Catarina,Chapecó,20170218,Brasil,Santa Catarina,Abelardo Luz,Rodoviário,0.00,"Não
"
13527374,3,20170217,Brasil,Distrito Federal,Brasília,20170218,Brasil,Santa Catarina,Chapecó,Aéreo,1.00,"Não
"
13527375,1,20170214,Brasil,Pernambuco,Recife,20170217,Brasil,Distrito Federal,Brasília,Aéreo,3.00,"Sim
"
13527375,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13527376,1,20170214,Brasil,Amapá,Macapá,20170217,Brasil,Distrito Federal,Brasília,Aéreo,3.00,"Sim
"
13527376,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,Amapá,Macapá,Aéreo,0.00,"Não
"
13527378,1,20170214,Brasil,Minas Gerais,Belo Horizonte,20170217,Brasil,Distrito Federal,Brasília,Aéreo,3.00,"Sim
"
13527378,2,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13527384,6,20170401,Brasil,Rio de Janeiro,Rio de Janeiro,20170430,Brasil,Roraima,Boa Vista,Rodoviário,29.00,"Sim
"
13527384,2,20170110,Brasil,Distrito Federal,Brasília,20170223,Brasil,Roraima,Boa Vista,Veículo Oficial,44.00,"Sim
"
13527384,14,20171031,Brasil,Rio de Janeiro,Rio de Janeiro,20171120,Brasil,Roraima,Boa Vista,Rodoviário,20.00,"Sim
"
13527384,8,20170505,Brasil,Rio de Janeiro,Rio de Janeiro,20170719,Brasil,Roraima,Boa Vista,Rodoviário,75.00,"Sim
"
13527384,16,20171125,Brasil,Rio de Janeiro,Rio de Janeiro,20171208,Brasil,Roraima,Boa Vista,Rodoviário,13.00,"Sim
"
13527384,4,20170302,Brasil,Rio de Janeiro,Rio de Janeiro,20170328,Brasil,Roraima,Boa Vista,Rodoviário,26.00,"Sim
"
13527384,12,20170921,Brasil,Rio de Janeiro,Rio de Janeiro,20171027,Brasil,Roraima,Boa Vista,Rodoviário,36.00,"Sim
"
13527384,10,20170724,Brasil,Rio de Janeiro,Rio de Janeiro,20170917,Brasil,Roraima,Boa Vista,Rodoviário,55.00,"Sim
"
13527384,15,20171120,Brasil,Roraima,Boa Vista,20171125,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,13,20171027,Brasil,Roraima,Boa Vista,20171031,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,11,20170917,Brasil,Roraima,Boa Vista,20170921,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,5,20170328,Brasil,Roraima,Boa Vista,20170401,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,9,20170719,Brasil,Roraima,Boa Vista,20170724,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,3,20170223,Brasil,Roraima,Boa Vista,20170302,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,7,20170430,Brasil,Roraima,Boa Vista,20170505,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,0.00,"Não
"
13527384,17,20171208,Brasil,Roraima,Boa Vista,20171208,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13527384,1,20170101,Brasil,Rio de Janeiro,Rio de Janeiro,20170110,Brasil,Distrito Federal,Brasília,Veículo Oficial,9.00,"Sim
"
13527393,3,20170218,Brasil,Ceará,Fortaleza,20170218,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13527393,2,20170212,Brasil,São Paulo,São Paulo,20170218,Brasil,Ceará,Fortaleza,Aéreo,6.00,"Sim
"
13527393,1,20170212,Brasil,São Paulo,Santos,20170212,Brasil,São Paulo,São Paulo,Rodoviário,0.00,"Não
"
13527393,4,20170218,Brasil,São Paulo,São Paulo,20170218,Brasil,São Paulo,Santos,Rodoviário,0.00,"Não
"
13527397,1,20170202,Brasil,Pará,Belém,20170202,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13527397,6,20170208,Brasil,Minas Gerais,Belo Horizonte,20170209,Brasil,Pará,Belém,Aéreo,1.00,"Não
"
13527397,2,20170202,Brasil,Minas Gerais,Belo Horizonte,20170202,Brasil,Minas Gerais,Governador Valadares,Aéreo,0.00,"Não
"
13527397,3,20170202,Brasil,Minas Gerais,Governador Valadares,20170208,Brasil,Minas Gerais,Teófilo Otoni,Veículo Oficial,6.00,"Sim
"
13527397,4,20170208,Brasil,Minas Gerais,Teófilo Otoni,20170208,Brasil,Minas Gerais,Governador Valadares,Veículo Oficial,0.00,"Não
"
13527397,5,20170208,Brasil,Minas Gerais,Governador Valadares,20170208,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13527400,1,20170312,Brasil,Ceará,Fortaleza,20170312,Brasil,São Paulo,Presidente Prudente,Aéreo,0.00,"Não
"
13527400,4,20170315,Brasil,São Paulo,Presidente Prudente,20170315,Brasil,Ceará,Fortaleza,Aéreo,0.00,"Não
"
13527400,3,20170315,Brasil,São Paulo,Tupã,20170315,Brasil,São Paulo,Presidente Prudente,Rodoviário,0.00,"Não
"
13527400,2,20170312,Brasil,São Paulo,Presidente Prudente,20170315,Brasil,São Paulo,Tupã,Rodoviário,3.00,"Sim
"
13527407,1,20170214,Brasil,Pará,Belém,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13527407,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Pará,Belém,Aéreo,0.00,"Não
"
13527415,2,20170216,Brasil,São Paulo,São Paulo,20170216,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527415,1,20170214,Brasil,Distrito Federal,Brasília,20170216,Brasil,São Paulo,São Paulo,Aéreo,2.00,"Sim
"
13527422,2,20170208,Brasil,Distrito Federal,Brasília,20170208,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13527422,1,20170207,Brasil,Rio de Janeiro,Rio de Janeiro,20170208,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13527426,2,20170217,Brasil,São Paulo,São Paulo,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527426,1,20170213,Brasil,Distrito Federal,Brasília,20170217,Brasil,São Paulo,São Paulo,Aéreo,4.00,"Sim
"
13527430,1,20170315,Brasil,Paraná,Curitiba,20170318,Brasil,São Paulo,Bauru,Aéreo,3.00,"Sim
"
13527430,2,20170318,Brasil,São Paulo,Bauru,20170318,Brasil,Paraná,Curitiba,Aéreo,0.00,"Não
"
13527433,1,20170215,Brasil,Mato Grosso do Sul,Campo Grande,20170218,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,3.00,"Sim
"
13527433,2,20170218,Brasil,Rio de Janeiro,Rio de Janeiro,20170218,Brasil,Mato Grosso do Sul,Campo Grande,Aéreo,0.00,"Não
"
13527437,1,20170214,Brasil,Espírito Santo,Vitória,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13527437,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Espírito Santo,Vitória,Aéreo,0.00,"Não
"
13527439,1,20170305,Brasil,Ceará,Fortaleza,20170305,Brasil,Santa Catarina,Florianópolis,Aéreo,0.00,"Não
"
13527439,3,20170308,Brasil,Santa Catarina,Balneário Camboriú,20170308,Brasil,Santa Catarina,Florianópolis,Rodoviário,0.00,"Não
"
13527439,2,20170305,Brasil,Santa Catarina,Florianópolis,20170308,Brasil,Santa Catarina,Balneário Camboriú,Rodoviário,3.00,"Sim
"
13527439,4,20170308,Brasil,Santa Catarina,Florianópolis,20170308,Brasil,Ceará,Fortaleza,Aéreo,0.00,"Não
"
13527449,1,20170203,Brasil,Distrito Federal,Brasília,20170206,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,3.00,"Sim
"
13527449,2,20170206,Brasil,Rio de Janeiro,Rio de Janeiro,20170206,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527457,2,20170216,Brasil,São Paulo,São Paulo,20170216,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527457,1,20170214,Brasil,Distrito Federal,Brasília,20170216,Brasil,São Paulo,São Paulo,Aéreo,2.00,"Sim
"
13527461,3,20170222,Brasil,São Paulo,Osasco,20170222,Brasil,São Paulo,São Paulo,Rodoviário,0.00,"Não
"
13527461,4,20170222,Brasil,São Paulo,São Paulo,20170222,Brasil,Paraíba,João Pessoa,Aéreo,0.00,"Não
"
13527461,2,20170219,Brasil,São Paulo,São Paulo,20170222,Brasil,São Paulo,Osasco,Rodoviário,3.00,"Sim
"
13527461,1,20170219,Brasil,Paraíba,João Pessoa,20170219,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13527464,1,20170315,Brasil,Goiás,Goiânia,20170318,Brasil,São Paulo,Bauru,Aéreo,3.00,"Sim
"
13527464,2,20170318,Brasil,São Paulo,Bauru,20170318,Brasil,Goiás,Goiânia,Aéreo,0.00,"Não
"
13527469,1,20170210,Brasil,Amazonas,Lábrea,20170211,Brasil,Amazonas,Manaus,Aéreo,0.00,"Sim
"
13527473,2,20170206,Brasil,Alagoas,Maceió,20170206,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527473,1,20170204,Brasil,Distrito Federal,Brasília,20170206,Brasil,Alagoas,Maceió,Aéreo,2.00,"Sim
"
13527480,2,20170217,Brasil,São Paulo,São Paulo,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13527480,1,20170213,Brasil,Distrito Federal,Brasília,20170217,Brasil,São Paulo,São Paulo,Aéreo,4.00,"Sim
"
13527482,1,20170214,Brasil,São Paulo,São Paulo,20170214,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
